order_id,customer_id,order_date,ship_date,ship_mode,product_id,product_name,division,sales,units,gross_profit,unit_price,cost,target
US-2024-134565-CHO-SCR-58000,134565,11-06-2024,04-12-2029,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-134565-CHO-FUD-51000,134565,11-06-2024,04-12-2029,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2021-124394-CHO-FUD-51000,124394,17-10-2021,14-04-2027,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2021-124394-CHO-TRI-54000,124394,17-10-2021,14-04-2027,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2021-142587-CHO-SCR-58000,142587,21-10-2021,14-04-2027,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2021-142587-CHO-TRI-54000,142587,21-10-2021,14-04-2027,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2021-168473-CHO-FUD-51000,168473,26-12-2021,24-06-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,21.6,6,14.4,3.6,7.2,27000
US-2022-150630-CHO-SCR-58000,150630,17-09-2022,13-03-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,25.2,7,17.5,3.6,7.7,27000
US-2022-150630-CHO-FUD-51000,150630,17-09-2022,13-03-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2022-150630-CHO-SCR-58000,150630,17-09-2022,13-03-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2022-150630-CHO-SCR-58000,150630,17-09-2022,13-03-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2022-150630-CHO-MIL-31000,150630,17-09-2022,13-03-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-150630-CHO-SCR-58000,150630,17-09-2022,13-03-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2022-150630-CHO-TRI-54000,150630,17-09-2022,13-03-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2022-130883-CHO-FUD-51000,130883,26-09-2022,24-03-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-130883-CHO-NUT-13000,130883,26-09-2022,24-03-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,20.94,6,14.94,3.49,6,27000
US-2022-130883-CHO-TRI-54000,130883,26-09-2022,24-03-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2022-131128-CHO-FUD-51000,131128,19-10-2022,11-04-2028,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2023-117912-CHO-FUD-51000,117912,04-02-2023,31-07-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-133718-CHO-SCR-58000,133718,23-07-2024,16-01-2030,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-133718-CHO-FUD-51000,133718,23-07-2024,16-01-2030,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,32.4,9,21.6,3.6,10.8,27000
US-2024-114440-CHO-MIL-31000,114440,14-09-2024,10-03-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2021-165589-CHO-TRI-54000,165589,18-02-2021,11-08-2026,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2021-139640-CHO-SCR-58000,139640,07-11-2021,04-05-2027,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2021-139640-CHO-MIL-31000,139640,07-11-2021,04-05-2027,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2023-127236-CHO-SCR-58000,127236,29-03-2023,22-09-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2023-127236-CHO-TRI-54000,127236,29-03-2023,22-09-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2023-156300-CHO-MIL-31000,156300,29-12-2023,24-06-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-154214-CHO-NUT-13000,154214,20-03-2024,15-09-2029,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2021-137575-CHO-NUT-13000,137575,06-08-2021,01-02-2027,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2022-149601-CHO-MIL-31000,149601,28-05-2022,24-11-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2022-149601-CHO-MIL-31000,149601,28-05-2022,24-11-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,3.25,1,2.11,3.25,1.14,27000
US-2022-152891-CHO-TRI-54000,152891,25-10-2022,21-04-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2022-152891-CHO-FUD-51000,152891,25-10-2022,21-04-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2022-156377-CHO-SCR-58000,156377,31-12-2022,27-06-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2022-156377-CHO-MIL-31000,156377,31-12-2022,27-06-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2023-111696-CHO-MIL-31000,111696,08-05-2023,30-10-2028,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-153157-CHO-NUT-13000,153157,11-09-2023,06-03-2029,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2024-120168-CHO-FUD-51000,120168,25-05-2024,15-11-2029,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2024-120168-CHO-TRI-54000,120168,25-05-2024,15-11-2029,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2024-120168-CHO-FUD-51000,120168,25-05-2024,15-11-2029,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,3.6,1,2.4,3.6,1.2,27000
US-2024-120168-CHO-MIL-31000,120168,25-05-2024,15-11-2029,Same Day,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,26,8,16.88,3.25,9.12,27000
US-2024-116505-CHO-SCR-58000,116505,17-11-2024,14-05-2030,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2024-165456-CHO-TRI-54000,165456,30-11-2024,26-05-2030,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
US-2021-123498-CHO-MIL-31000,123498,07-11-2021,02-05-2027,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2021-123498-OTH-KAZ-38000,123498,07-11-2021,02-05-2027,First Class,OTH-KAZ-38000,Kazookles,Other,9.75,3,0.75,3.25,9,3000
US-2021-153087-CHO-SCR-58000,153087,27-12-2021,26-06-2027,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2021-153087-CHO-NUT-13000,153087,27-12-2021,26-06-2027,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2022-156013-CHO-MIL-31000,156013,20-09-2022,18-03-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-156013-CHO-NUT-13000,156013,20-09-2022,18-03-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2023-118689-CHO-SCR-58000,118689,02-10-2023,31-03-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2023-118689-CHO-SCR-58000,118689,02-10-2023,31-03-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,25.2,7,17.5,3.6,7.7,27000
US-2023-118689-CHO-NUT-13000,118689,02-10-2023,31-03-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2023-118689-CHO-MIL-31000,118689,02-10-2023,31-03-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2023-118689-CHO-NUT-13000,118689,02-10-2023,31-03-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2023-129693-CHO-MIL-31000,129693,26-11-2023,24-05-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-124205-CHO-TRI-54000,124205,15-09-2024,12-03-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2024-124205-CHO-MIL-31000,124205,15-09-2024,12-03-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-124205-CHO-FUD-51000,124205,15-09-2024,12-03-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-124205-OTH-KAZ-38000,124205,15-09-2024,12-03-2030,Standard Class,OTH-KAZ-38000,Kazookles,Other,19.5,6,1.5,3.25,18,3000
US-2021-151330-CHO-NUT-13000,151330,14-10-2021,09-04-2027,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,31.41,9,22.41,3.49,9,27000
US-2021-151330-CHO-FUD-51000,151330,14-10-2021,09-04-2027,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,25.2,7,16.8,3.6,8.4,27000
US-2021-151330-CHO-SCR-58000,151330,14-10-2021,09-04-2027,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2021-140816-CHO-TRI-54000,140816,20-12-2021,12-06-2027,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2023-147368-CHO-NUT-13000,147368,09-06-2023,02-12-2028,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-167668-CHO-FUD-51000,167668,06-05-2024,29-10-2029,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2024-121048-CHO-TRI-54000,121048,14-07-2024,08-01-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2024-121048-CHO-SCR-58000,121048,14-07-2024,08-01-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-121048-CHO-SCR-58000,121048,14-07-2024,08-01-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2024-121048-CHO-FUD-51000,121048,14-07-2024,08-01-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-121048-CHO-MIL-31000,121048,14-07-2024,08-01-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2024-121048-CHO-SCR-58000,121048,14-07-2024,08-01-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-121048-CHO-FUD-51000,121048,14-07-2024,08-01-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2024-153633-CHO-FUD-51000,153633,13-11-2024,11-05-2030,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,3.6,1,2.4,3.6,1.2,27000
US-2024-142489-CHO-MIL-31000,142489,14-11-2024,09-05-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-136875-CHO-TRI-54000,136875,03-12-2024,26-05-2030,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2021-112200-CHO-MIL-31000,112200,22-11-2021,21-05-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2022-151841-CHO-SCR-58000,151841,27-04-2022,23-10-2027,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2022-151841-CHO-MIL-31000,151841,27-04-2022,23-10-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-151680-CHO-NUT-13000,151680,19-11-2022,13-05-2028,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2023-141880-CHO-MIL-31000,141880,22-08-2023,12-02-2029,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-140564-CHO-FUD-51000,140564,05-12-2023,01-06-2029,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,28.8,8,19.2,3.6,9.6,27000
US-2023-100307-OTH-LIC-15000,100307,15-12-2023,10-06-2029,Standard Class,OTH-LIC-15000,Lickable Wallpaper,Other,60,3,30,20,30,3000
US-2024-121419-CHO-SCR-58000,121419,02-04-2024,25-09-2029,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-121419-CHO-TRI-54000,121419,02-04-2024,25-09-2029,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2024-144582-CHO-FUD-51000,144582,30-04-2024,26-10-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,25.2,7,16.8,3.6,8.4,27000
US-2024-155740-CHO-MIL-31000,155740,30-07-2024,23-01-2030,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2021-153619-CHO-MIL-31000,153619,03-11-2021,26-04-2027,Same Day,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2022-142020-CHO-NUT-13000,142020,04-06-2022,29-11-2027,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2022-142020-CHO-NUT-13000,142020,04-06-2022,29-11-2027,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,13.96,4,9.96,3.49,4,27000
US-2022-115847-OTH-GUM-21000,115847,19-09-2022,16-03-2028,Second Class,OTH-GUM-21000,Wonka Gum,Other,2.5,2,1.3,1.25,1.2,3000
US-2023-157217-CHO-FUD-51000,157217,19-07-2023,10-01-2029,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2023-157217-CHO-SCR-58000,157217,19-07-2023,10-01-2029,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2023-166226-CHO-NUT-13000,166226,18-11-2023,14-05-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2023-166226-CHO-NUT-13000,166226,18-11-2023,14-05-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2024-142328-CHO-MIL-31000,142328,07-12-2024,06-06-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,19.5,6,12.66,3.25,6.84,27000
US-2024-112487-OTH-GUM-21000,112487,26-12-2024,22-06-2030,Standard Class,OTH-GUM-21000,Wonka Gum,Other,2.5,2,1.3,1.25,1.2,3000
US-2021-130155-CHO-SCR-58000,130155,19-05-2021,12-11-2026,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2022-114468-CHO-MIL-31000,114468,23-08-2022,13-02-2028,Same Day,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-114468-CHO-TRI-54000,114468,23-08-2022,13-02-2028,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,30,8,19.6,3.75,10.4,27000
US-2022-114468-CHO-TRI-54000,114468,23-08-2022,13-02-2028,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2022-114468-CHO-TRI-54000,114468,23-08-2022,13-02-2028,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2023-167339-CHO-SCR-58000,167339,21-01-2023,15-07-2028,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,25.2,7,17.5,3.6,7.7,27000
US-2023-167339-CHO-MIL-31000,167339,21-01-2023,15-07-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-104010-CHO-SCR-58000,104010,23-04-2024,16-10-2029,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2024-111178-CHO-NUT-13000,111178,15-06-2024,13-12-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2024-134306-CHO-NUT-13000,134306,08-07-2024,02-01-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-134306-CHO-TRI-54000,134306,08-07-2024,02-01-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2024-134306-CHO-MIL-31000,134306,08-07-2024,02-01-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-100209-CHO-TRI-54000,100209,09-07-2024,05-01-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2024-150959-CHO-FUD-51000,150959,11-11-2024,06-05-2030,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2024-150959-CHO-FUD-51000,150959,11-11-2024,06-05-2030,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2024-103156-CHO-SCR-58000,103156,23-11-2024,17-05-2030,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,32.4,9,22.5,3.6,9.9,27000
US-2022-110345-CHO-SCR-58000,110345,09-03-2022,01-09-2027,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2022-143364-CHO-MIL-31000,143364,14-07-2022,09-01-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,19.5,6,12.66,3.25,6.84,27000
US-2022-143364-CHO-MIL-31000,143364,14-07-2022,09-01-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-143364-CHO-MIL-31000,143364,14-07-2022,09-01-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2022-143364-CHO-SCR-58000,143364,14-07-2022,09-01-2028,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-166429-CHO-FUD-51000,166429,02-09-2023,28-02-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-146633-CHO-NUT-13000,146633,15-11-2023,09-05-2029,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,24.43,7,17.43,3.49,7,27000
US-2023-146633-CHO-NUT-13000,146633,15-11-2023,09-05-2029,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2024-104437-CHO-TRI-54000,104437,27-01-2024,23-07-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2021-130428-CHO-FUD-51000,130428,31-03-2021,21-09-2026,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,25.2,7,16.8,3.6,8.4,27000
US-2021-130428-CHO-TRI-54000,130428,31-03-2021,21-09-2026,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2021-130428-CHO-FUD-51000,130428,31-03-2021,21-09-2026,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-141012-CHO-FUD-51000,141012,09-06-2022,02-12-2027,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2022-141012-CHO-NUT-13000,141012,09-06-2022,02-12-2027,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2022-149713-CHO-FUD-51000,149713,18-09-2022,14-03-2028,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2022-149713-CHO-MIL-31000,149713,18-09-2022,14-03-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,45.5,14,29.54,3.25,15.96,27000
US-2022-149713-CHO-MIL-31000,149713,18-09-2022,14-03-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-128783-CHO-NUT-13000,128783,07-09-2024,28-02-2030,Same Day,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2024-128783-CHO-FUD-51000,128783,07-09-2024,28-02-2030,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2021-133130-CHO-TRI-54000,133130,27-09-2021,24-03-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2021-133130-CHO-FUD-51000,133130,27-09-2021,24-03-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2021-153850-CHO-TRI-54000,153850,24-11-2021,22-05-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2021-153850-CHO-MIL-31000,153850,24-11-2021,22-05-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2022-133837-CHO-SCR-58000,133837,13-04-2022,09-10-2027,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,3.6,1,2.5,3.6,1.1,27000
US-2023-159765-CHO-MIL-31000,159765,09-05-2023,01-11-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,22.75,7,14.77,3.25,7.98,27000
US-2024-161809-CHO-FUD-51000,161809,20-01-2024,18-07-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2021-148369-CHO-FUD-51000,148369,23-09-2021,20-03-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2023-125087-CHO-NUT-13000,125087,18-04-2023,13-10-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,13.96,4,9.96,3.49,4,27000
US-2023-125087-CHO-SCR-58000,125087,18-04-2023,13-10-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2023-125087-CHO-MIL-31000,125087,18-04-2023,13-10-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
